CloudProvider,resource_type,ViolationCount
GCP,google_cloudfunctions2_function_iam_member,5
GCP,google_compute_ssl_policy,5
GCP,integrations,5
GCP,kubectl_asm_wait_for_controlplanerevision,5
GCP,kubectl_asm_wait_for_controlplanerevision_custom_resource_definition,5
GCP,multitenant_infra,5
GCP,net,5
GCP,"organization_policies_type_boolean_fldr_override[""compute",5
GCP,"organization_policies_type_boolean_prj_d_shared_base_override[""compute",5
GCP,policy_bundles,5
GCP,project_radlab_alpha_fold[0],5
GCP,project_radlab_billing_budget[0],5
GCP,project_radlab_ds_analytics[0],5
GCP,project_radlab_gen_cromwell[0],5
GCP,project_radlab_genomics[0],5
GCP,project_radlab_neon[0],5
GCP,project_radlab_silicon[0],5
GCP,project_radlab_web_hosting[0],5
GCP,"sa_p_ngs_permissions[""roles/lifesciences",5
GCP,"servacct-compute-add-permissions[""roles/aiplatform",5
GCP,"servacct-compute-add-permissions[""roles/artifactregistry",5
GCP,"servacct-compute-add-permissions[""roles/bigquery",5
GCP,"servacct-compute-add-permissions[""roles/notebooks",5
GCP,"servacct-compute-add-permissions[""roles/resourcemanager",5
GCP,"servacct-compute-add-permissions[""roles/storage",5
GCP,"service_account_roles[""roles/batch",5
GCP,sql_db_postgresql,5
GCP,vpc_cromwell[0],5
GCP,vpc_ngs[0],5
GCP,vpc_workbench[0],5
GCP,aws_route53_zone,4
GCP,"base_restricted_environment_network[""development""]",4
GCP,"base_restricted_environment_network[""production""]",4
GCP,"cb_sa_org_perms[""roles/iam",4
GCP,centralized_logging,4
GCP,components,4
GCP,de_identification_template,4
GCP,dwh_networking_conf,4
GCP,dwh_networking_data_ingest,4
GCP,elasticsearch_cluster,4
GCP,google_organization_iam_binding,4
GCP,google_tpu_v2_vm,4
GCP,google_vertex_ai_tensorboard,4
GCP,iam_projects,4
GCP,instance_template,4
GCP,jenkins_firewall_rules,4
GCP,la_automl_proxy,4
GCP,la_bigquery_soccer,4
GCP,la_bq_dataset,4
GCP,la_bq_table_view,4
GCP,la_ccd,4
GCP,la_df_webhook,4
GCP,la_firestore_415,4
GCP,la_firestore_650,4
GCP,la_firestore_925,4
GCP,la_firestore_classical,4
GCP,la_firestore_document,4
GCP,la_firestore_pop,4
GCP,la_firestore_rock,4
GCP,la_gae,4
GCP,la_gae_database,4
GCP,la_gcf_ac,4
GCP,la_gcf_mp,4
GCP,la_gcs,4
GCP,la_gke_node_pool,4
GCP,la_gke_np_cos,4
GCP,la_gke_std,4
GCP,la_ide_proxy,4
GCP,la_labshell,4
GCP,la_project,4
GCP,la_repo,4
GCP,la_role_bind,4
GCP,la_sa,4
GCP,la_secret_manager,4
GCP,la_vai_notebook,4
GCP,la_vertex_workbench,4
GCP,lab_proxy,4
GCP,network_transitivity,4
GCP,nextflow_service_account,4
GCP,postgresql_cluster,4
GCP,project_radlab_gen_nextflow[0],4
GCP,qdrant_cluster,4
GCP,"rad_lab_runner_identity_project_permissions[""roles/iam",4
GCP,regional_deid_pipeline,4
GCP,regional_reid_pipeline,4
GCP,"rnr_sa_prj_perms[""roles/iam",4
GCP,secured_data_warehouse,4
GCP,"servacct-compute-add-permissions[""roles/dataflow",4
GCP,sme_fraudfinder,4
GCP,sme_generative_ai,4
GCP,subscriber_sa,4
GCP,template_project,4
GCP,tfc_agent_cluster,4
GCP,vpc_nextflow[0],4
GCP,alloydb,3
GCP,asset-manager-container,3
GCP,aws_autoscaling_group,3
GCP,aws_ebs_volume,3
GCP,aws_elb,3
GCP,aws_iam_user_policy_attachment,3
GCP,base_peering_net,3
GCP,build_logs,3
GCP,cloudbuild_script,3
GCP,eks,3
GCP,github_actions_secret,3
GCP,"int_test[""roles/iam",3
GCP,"int_test_fleet[""roles/iam",3
GCP,kubernetes_ingress_v1,3
GCP,mig,3
GCP,"organization_policies_type_boolean_fldr_override[""iam",3
GCP,"organization_policies_type_boolean_prj_d_shared_base_override[""iam",3
GCP,private-service-access,3
GCP,private_workerpool,3
GCP,provision-monte-carlo-infra,3
GCP,publisher-container,3
GCP,publishing-api-container,3
GCP,redis-cli-container[0],3
GCP,regular_service_perimeter_1,3
GCP,restricted_peering_net,3
GCP,source_kafka_cluster,3
GCP,source_redis_cluster,3
GCP,support-api-container,3
GCP,target_kafka_cluster,3
GCP,target_redis_cluster,3
GCP,vpcs[0],3
GCP,vpcs[1],3
GCP,vpcs[2],3
GCP,vpcs[3],3
GCP,whitehall-container,3
GCP,0,2
GCP,"act_as[""roles/iam",2
GCP,agent_to_cloud_run,2
GCP,aiplatform_workload_identity,2
GCP,app-eng,2
GCP,aws_ecr_repository,2
GCP,aws_iam_role_policy_attachment,2
GCP,aws_lb_listener,2
GCP,aws_lb_target_group,2
GCP,aws_sqs_queue,2
GCP,base_restricted_environment_network,2
GCP,"base_restricted_environment_network[""non-production""]",2
GCP,"base_restricted_environment_network[""nonproduction""]",2
GCP,billing-alert,2
GCP,budget,2
GCP,build_binary_authz_image,2
GCP,"cicd_sched[""roles/iam",2
GCP,cloud_router,2
GCP,cluster_vpc,2
GCP,common_kms,2
GCP,confidential_space,2
GCP,custom_network,2
GCP,datadog_bucket,2
GCP,db,2
GCP,db_roundtable,2
GCP,dev-dns-private-zone,2
GCP,dev-landing-root-dns-peering,2
GCP,dev-reverse-10-dns-peering,2
GCP,dev-sec-kms,2
GCP,dev-sec-project,2
GCP,dev-spoke-cloudnat,2
GCP,dev-spoke-firewall,2
GCP,dev-spoke-project,2
GCP,dev-spoke-vpc,2
GCP,dev-to-landing-uc1-vpn,2
GCP,dns,2
GCP,ebs_csi_irsa,2
GCP,env_kms_project,2
GCP,fgtgcp,2
GCP,fgtha,2
GCP,folder,2
GCP,gcb_bucket,2
GCP,gce-lb-http,2
GCP,gce_instance,2
GCP,gcp-example-dns-private-zone,2
GCP,gke_auth,2
GCP,google_cloudfunctions_function_iam_member,2
GCP,google_folder_iam_binding,2
GCP,google_storage_bucket_iam_binding,2
GCP,google_vertex_ai_metadata_store,2
GCP,googleapis-private-zone,2
GCP,group,2
GCP,iam_github_oidc_provider,2
GCP,iam_github_oidc_role,2
GCP,ibm_is_lb,2
GCP,infra,2
GCP,"int_test_connection_admin[""roles/iam",2
GCP,kek,2
GCP,kueue,2
GCP,la_asm_cluster,2
GCP,la_firebase_project,2
GCP,la_generative_ai,2
GCP,la_gke_autopilot,2
GCP,la_random_region,2
GCP,landing-firewall,2
GCP,landing-nat-uc1,2
GCP,landing-project,2
GCP,landing-to-dev-uc1-vpn,2
GCP,landing-to-onprem-uc1-vpn,2
GCP,landing-to-prod-uc1-vpn,2
GCP,landing-to-prod-uw2-vpn,2
GCP,landing-vpc,2
GCP,local-example-dns-private-zone,2
GCP,nat,2
GCP,onprem-example-dns-forwarding,2
GCP,org_billing_export,2
GCP,org_kms,2
GCP,org_skip_default_network,2
GCP,"organization_policies_type_boolean_fldr_override[""sql",2
GCP,"organization_policies_type_boolean_fldr_override[""storage",2
GCP,"organization_policies_type_boolean_prj_d_shared_base_override[""sql",2
GCP,"organization_policies_type_boolean_prj_d_shared_base_override[""storage",2
GCP,pfactory_project,2
GCP,prod-dns-private-zone,2
GCP,prod-landing-root-dns-peering,2
GCP,prod-reverse-10-dns-peering,2
GCP,prod-sec-kms,2
GCP,prod-sec-project,2
GCP,prod-spoke-cloudnat,2
GCP,prod-spoke-firewall,2
GCP,prod-spoke-project,2
GCP,prod-spoke-vpc,2
GCP,prod-to-landing-uc1-vpn,2
GCP,prod-to-landing-uw2-vpn,2
GCP,project-services-subscr-seed,2
GCP,project-services-subscr-with-vpcsc,2
GCP,project_factory,2
GCP,project_radlab_gen_ai[0],2
GCP,project_radlab_sdw_conf_data,2
GCP,project_radlab_sdw_data_govern,2
GCP,project_radlab_sdw_data_ingest,2
GCP,project_radlab_sdw_non_conf_data,2
GCP,"project_scc_default_service_account[""roles/cloudfunctions",2
GCP,projects[0],2
GCP,projects[1],2
GCP,projects[2],2
GCP,projects[3],2
GCP,provision-ai-training-infra,2
GCP,publ-project-factory,2
GCP,reverse-10-dns-forwarding,2
GCP,runner-gke,2
GCP,sdw_data_ingest_bq_dataset,2
GCP,security_group,2
GCP,"servacct-cloud-build-add-permissions[""roles/cloudbuild",2
GCP,"servacct-cloud-build-add-permissions[""roles/iam",2
GCP,"servacct-compute-add-permissions[""roles/cloudfunctions",2
GCP,"servacct-compute-add-permissions[""roles/pubsub",2
GCP,"servacct-compute-add-permissions[""roles/run",2
GCP,serverless-connector,2
GCP,service-accounts,2
GCP,service_accounts,2
GCP,single_project_vpc,2
GCP,source_postgres_cluster,2
GCP,"startup_vm_sa_roles[""roles/iam",2
GCP,target_postgres_cluster,2
GCP,test_module,2
GCP,vpc-sc,2
GCP,vpc_ai_workbench[0],2
GCP,vpc_cni_irsa,2
GCP,vpc_network,2
GCP,weaviate_cluster,2
GCP,a2_16_nodeset,1
GCP,a2_16_partition,1
GCP,a2_8_nodeset,1
GCP,a2_8_partition,1
GCP,access_context_manager_policy,1
GCP,access_level_allow_all,1
GCP,access_level_allow_corp,1
GCP,access_level_members,1
GCP,access_point_instance_template,1
GCP,access_point_service_account,1
GCP,agones_allocator_sa,1
GCP,agones_allocator_workloadIdentity_binding,1
GCP,agones_controller_sa,1
GCP,agones_controller_workloadIdentity_binding,1
GCP,alert_dev_pipeline_accounts,1
GCP,alert_packet_bucket,1
GCP,alert_schema_bucket,1
GCP,alertmanager_to_google_chat_sa,1
GCP,alertmanager_to_google_chat_url_secret_accessor_binding,1
GCP,alertmanager_to_google_chat_workloadIdentity_binding,1
GCP,alertprod_admin_group,1
GCP,allowed-policy-member-domains,1
GCP,app-0,1
GCP,app-1,1
GCP,argocd_application_controller_sa,1
GCP,argocd_application_controller_sa_workloadIdentity_binding,1
GCP,argocd_application_controller_secret_accessor_binding,1
GCP,argocd_dex_server_sa,1
GCP,argocd_dex_server_secret_accessor_binding,1
GCP,argocd_dex_server_workloadIdentity_binding,1
GCP,argocd_image_updater_sa,1
GCP,argocd_image_updater_workloadIdentity_binding,1
GCP,argocd_notifications_controller_sa,1
GCP,argocd_notifications_controller_secret_accessor_binding,1
GCP,argocd_notifications_controller_workloadIdentity_binding,1
GCP,argocd_repo_server_sa,1
GCP,argocd_repo_server_workloadIdentity_binding,1
GCP,argocd_server_sa,1
GCP,argocd_server_workloadIdentity_binding,1
GCP,artifact_registry,1
GCP,"artifact_registry[""agent-sandbox""]",1
GCP,"artifact_registry[""agentic-net""]",1
GCP,"artifact_registry[""aws-encryption-provider""]",1
GCP,"artifact_registry[""charts""]",1
GCP,"artifact_registry[""cloud-provider-kind""]",1
GCP,"artifact_registry[""cluster-capacity""]",1
GCP,"artifact_registry[""contributor-site""]",1
GCP,"artifact_registry[""csi-vsphere""]",1
GCP,"artifact_registry[""dra-driver-cpu""]",1
GCP,"artifact_registry[""dra-example-driver""]",1
GCP,"artifact_registry[""etcd""]",1
GCP,"artifact_registry[""etcd-manager""]",1
GCP,"artifact_registry[""gateway-api-inference-extension""]",1
GCP,"artifact_registry[""headlamp""]",1
GCP,"artifact_registry[""inference-perf""]",1
GCP,"artifact_registry[""infra-tools""]",1
GCP,"artifact_registry[""ingate""]",1
GCP,"artifact_registry[""ingress-nginx""]",1
GCP,"artifact_registry[""jobset""]",1
GCP,"artifact_registry[""karpenter-cluster-api""]",1
GCP,"artifact_registry[""kind""]",1
GCP,"artifact_registry[""kro""]",1
GCP,"artifact_registry[""kubemark""]",1
GCP,"artifact_registry[""kubernetes""]",1
GCP,"artifact_registry[""kueue""]",1
GCP,"artifact_registry[""lws""]",1
GCP,"artifact_registry[""maintainer-tools""]",1
GCP,"artifact_registry[""minikube""]",1
GCP,"artifact_registry[""node-readiness-controller""]",1
GCP,"artifact_registry[""secrets-store-sync""]",1
GCP,"artifact_registry[""test-infra""]",1
GCP,audit_log_config,1
GCP,autopilot,1
GCP,aws_load_balancer_controller_irsa,1
GCP,aws_s3_bucket_lifecycle_configuration,1
GCP,aws_sns_topic,1
GCP,aws_ssoadmin_managed_policy_attachment,1
GCP,aws_wafv2_web_acl,1
GCP,azure_region,1
GCP,base_cicd,1
GCP,base_gcr,1
GCP,base_peering_project,1
GCP,base_pkg_dev,1
GCP,bigquery_cost_analysis,1
GCP,bigquery_destination,1
GCP,bucket[0],1
GCP,bucket_reader_account,1
GCP,bucket_writer_account,1
GCP,build_ai_run_image_image,1
GCP,build_confidential_space_image,1
GCP,build_mc_run_image_image,1
GCP,butler_admin_group,1
GCP,butler_server_account,1
GCP,c2_nodeset,1
GCP,c2_partition,1
GCP,c2d_nodeset,1
GCP,c2d_partition,1
GCP,c3_nodeset,1
GCP,c3_partition,1
GCP,ca_central_1,1
GCP,"ce_sa_permission[""roles/artifactregistry",1
GCP,"ce_sa_permission[""roles/logging",1
GCP,"ce_sa_permission[""roles/storage",1
GCP,central_manager_instance_template,1
GCP,central_manager_service_account,1
GCP,ci_iam_group,1
GCP,cloud-nat-group1,1
GCP,cloud_build_notifier_sa,1
GCP,cloud_build_notifier_secret_accessor_binding,1
GCP,cloud_builds_notifier,1
GCP,cloud_router_app_0,1
GCP,cloud_router_app_1,1
GCP,cloud_router_misc_0,1
GCP,cloud_run,1
GCP,cloud_run_pubsub_invoker_sa,1
GCP,cloudbuild_bootstrap,1
GCP,"cloudbuild_iam[""roles/iam",1
GCP,cloudbuild_repositories,1
GCP,cloudsql,1
GCP,cloudsql_mysql,1
GCP,cluster_autoscaler_irsa_role,1
GCP,composer,1
GCP,"composer_default_sa_roles[""roles/composer",1
GCP,"composer_sa_roles[""roles/composer",1
GCP,compute_instance,1
GCP,compute_sa,1
GCP,confidential_space_project,1
GCP,control_bucket,1
GCP,controller_sa,1
GCP,corp-0,1
GCP,create_kms_organization_service_agent,1
GCP,cur_reports_integration_athena_s3_bucket,1
GCP,cur_reports_s3_bucket,1
GCP,cutouts_bucket,1
GCP,dataform_workflow_sa,1
GCP,db_butler_registry_dp02[0],1
GCP,db_butler_registry_dp1,1
GCP,db_science_platform,1
GCP,dead_letter,1
GCP,demo_dns_zone,1
GCP,disable_policy_publicAccessPrevention,1
GCP,disable_policy_requireOsLogin,1
GCP,disable_policy_requireShieldedVm,1
GCP,disable_policy_restrictVpcPeering,1
GCP,disable_policy_uniformBucketLevelAccess,1
GCP,disable_policy_vmExternalIpAccess,1
GCP,ec2,1
GCP,ecr,1
GCP,eks-auth,1
GCP,"environment_network[""development""]",1
GCP,"environment_network[""nonproduction""]",1
GCP,"environment_network[""production""]",1
GCP,epo_int_pipeline_accounts,1
GCP,epo_prod_pipeline_accounts,1
GCP,execute_point_instance_template,1
GCP,execute_point_service_account,1
GCP,fabric-project,1
GCP,fgt,1
GCP,fgt_ext_network,1
GCP,fgt_hamgmt_network,1
GCP,firewall_rules,1
GCP,fleetscope_infra,1
GCP,floating_project_base,1
GCP,floating_project_restricted,1
GCP,folder_common,1
GCP,folder_iam,1
GCP,folder_network,1
GCP,folder_seed,1
GCP,folders,1
GCP,"functions_default_iam[""roles/cloudfunctions",1
GCP,"functions_default_iam[""roles/run",1
GCP,gce-lb-https,1
GCP,gcloud_delete_default_kube_dns_configmap,1
GCP,gcloud_wait_for_cluster,1
GCP,gcr,1
GCP,gh_cicd,1
GCP,gh_oidc,1
GCP,gitlab_cicd,1
GCP,gke-project-fleet,1
GCP,gke_2,1
GCP,gke_cluster_upgrade_notification,1
GCP,gke_cluster_upgrade_notifier_sa,1
GCP,gke_cluster_upgrade_notifier_secret_accessor_binding,1
GCP,gke_dev,1
GCP,gke_extra_large,1
GCP,gke_extra_large_non_preempt,1
GCP,gke_merge,1
GCP,gke_node_scaler_workflow_sa,1
GCP,gke_non_preemtible,1
GCP,global_forwarding_zone,1
GCP,gmp_collector_sa,1
GCP,gmp_collector_workloadIdentity_binding,1
GCP,google_artifact_registry_repository_iam_member,1
GCP,google_compute_route,1
GCP,google_dialogflow_agent,1
GCP,google_logging_organization_sink,1
GCP,googleapis,1
GCP,h3_nodeset,1
GCP,h3_partition,1
GCP,hana_scaleout,1
GCP,health_check_firewall_rule,1
GCP,homefs,1
GCP,hpc_dashboard,1
GCP,htcondor_ap,1
GCP,htcondor_cm,1
GCP,hub_network,1
GCP,"iam_member[""roles/iam",1
GCP,iap_tunnel,1
GCP,"int_test[""roles/clouddeploy",1
GCP,"int_test_fleet[""roles/composer",1
GCP,karpenter,1
GCP,kms_attestor,1
GCP,kops_ci_user,1
GCP,kubernetes_secret_v1,1
GCP,lambda_function1,1
GCP,lambda_function2,1
GCP,lb-http,1
GCP,little_quest_datalake,1
GCP,little_quest_datamart,1
GCP,little_quest_datawarehouse,1
GCP,little_quest_director_sa,1
GCP,little_quest_director_workloadIdentity_binding,1
GCP,little_quest_frontend_sa,1
GCP,little_quest_frontend_workloadIdentity_binding,1
GCP,little_quest_mmf_sa,1
GCP,little_quest_mmf_workloadIdentity_binding,1
GCP,little_quest_realtime_sa,1
GCP,little_quest_realtime_workloadIdentity_binding,1
GCP,little_quest_server_sa,1
GCP,little_quest_server_workloadIdentity_binding,1
GCP,local_cicd,1
GCP,log_export_to_biqquery,1
GCP,log_export_to_pubsub,1
GCP,log_export_to_storage,1
GCP,logging_bucket,1
GCP,login_sa,1
GCP,managed-lustre,1
GCP,memorystore,1
GCP,memorystore_redis,1
GCP,mig1,1
GCP,mig1_template,1
GCP,misc-0,1
GCP,model_armor_configuration,1
GCP,mysql-db,1
GCP,n2_nodeset,1
GCP,n2_partition,1
GCP,naming,1
GCP,net_center,1
GCP,"net_edges[""spoke1""]",1
GCP,"net_edges[""spoke2""]",1
GCP,"net_edges[""spoke3""]",1
GCP,net_ext,1
GCP,net_mgmt,1
GCP,network_hub,1
GCP,openmatch_sa,1
GCP,openmatch_workloadIdentity_binding,1
GCP,opentelemetry_collector_sa,1
GCP,opentelemetry_collector_workloadIdentity_binding,1
GCP,org_audit_logs[0],1
GCP,org_billing_logs[0],1
GCP,org_cloudsql_external_ip_access,1
GCP,org_compute_disable_guest_attributes_access,1
GCP,org_data_access,1
GCP,org_disable_automatic_iam_grants,1
GCP,org_disable_automatic_iam_grants_on_default_service_accounts,1
GCP,org_disable_nested_virtualization,1
GCP,org_disable_sa_key_creation,1
GCP,org_disable_serial_port_access,1
GCP,org_disable_service_account_key_create,1
GCP,org_enforce_bucket_level_access,1
GCP,org_monitoring[0],1
GCP,org_policies_disable_guest_attribute_access[0],1
GCP,org_policies_disable_guest_attribute_access_dev_override,1
GCP,org_policies_require_shielded_vm_i_enforce,1
GCP,org_policies_require_shielded_vm_m_enforce,1
GCP,org_policies_require_shielded_vm_np_enforce,1
GCP,org_policies_require_shielded_vm_p_enforce,1
GCP,org_policies_require_trusted_images[0],1
GCP,org_policies_require_trusted_images_dev_override,1
GCP,org_policies_resource_location_constraint[0],1
GCP,org_policies_resource_location_constraint_dev_override,1
GCP,org_policies_resource_location_constraint_dev_shared_ntwrk_prj_override,1
GCP,org_policies_resource_location_constraint_identity_ntwrk_prj_override,1
GCP,org_policies_resource_location_constraint_mgmt_ntwrk_prj_override,1
GCP,org_policies_resource_location_constraint_nonprod_ntwrk_prj_override,1
GCP,org_policies_resource_location_constraint_prod_ntwrk_prj_override,1
GCP,org_policies_restrict_protocol_fowarding[0],1
GCP,org_policies_restrict_protocol_fowarding_dev_override,1
GCP,org_policies_restrict_vpc_peering,1
GCP,org_policies_restrict_vpc_peering_prj_override,1
GCP,org_policies_restricted_loadbalancer_types,1
GCP,org_policies_restricted_loadbalancer_types[0],1
GCP,org_policy_dev_shared_disableSerialPortAccess_prj_override,1
GCP,org_policy_disableSerialPortAccess_fldr_override,1
GCP,org_policy_disableVpcExternalIpv6_fldr_override,1
GCP,org_policy_disableVpcExternalIpv6_prj_override,1
GCP,org_policy_i_disableSerialPortAccess_prj_override,1
GCP,org_policy_i_disableVpcExternalIpv6_prj_override,1
GCP,org_policy_m_disableSerialPortAccess_prj_override,1
GCP,org_policy_m_disableVpcExternalIpv6_prj_override,1
GCP,org_policy_n_disableSerialPortAccess_prj_override,1
GCP,org_policy_n_disableVpcExternalIpv6_prj_override,1
GCP,org_policy_p_disableSerialPortAccess_prj_override,1
GCP,org_policy_p_disableVpcExternalIpv6_prj_override,1
GCP,org_restrict_public_ip_access_cloudsql,1
GCP,org_shared_require_os_login,1
GCP,org_shared_services[0],1
GCP,org_shared_vpc_lien_removal,1
GCP,org_shielded_vms,1
GCP,org_vm_external_ip_access_dev_override,1
GCP,org_vm_external_ip_access_identity_override,1
GCP,org_vm_external_ip_access_mgmt_override,1
GCP,org_vm_external_ip_access_nonprod_override,1
GCP,org_vm_external_ip_access_prj_override,1
GCP,org_vm_external_ip_access_prod_override,1
GCP,organization_policies_type_boolean_prj_d_shared_restricted_override,1
GCP,peered_network,1
GCP,peering1,1
GCP,peering_zone,1
GCP,pkg_dev,1
GCP,private_dns_zones,1
GCP,private_googleapis,1
GCP,private_service_access,1
GCP,prodromos_state_bucket,1
GCP,project-prod-gke,1
GCP,project-services-cx,1
GCP,project-services-prov-seed,1
GCP,project-services-publ-bq-and-ah,1
GCP,project-services-publ-bq-fed-ds,1
GCP,project-services-publ-bq-shared-ds,1
GCP,project-services-publ-bq-src-ds,1
GCP,project-services-publ-nonvpcsc-ah-exchg,1
GCP,project-services-publ-seed,1
GCP,project-services-publ-vpcsc-ah-exchg,1
GCP,project-services-subscr-subscr-vm,1
GCP,project-services-subscr-subscr-without-vpcsc,1
GCP,project-services-subscr-subscr-xpn,1
GCP,project-services-subscr-without-vpcsc,1
GCP,"project[""roles/container",1
GCP,project_ci_vm,1
GCP,project_radlab_ds_analytics,1
GCP,"project_scc_default_service_account[""roles/artifactregistry",1
GCP,"project_scc_default_service_account[""roles/logging",1
GCP,"project_scc_default_service_account[""roles/storage",1
GCP,projectsfs,1
GCP,prow,1
GCP,prow_bucket,1
GCP,prow_build,1
GCP,prow_network,1
GCP,publ-project-bqds,1
GCP,publ-project-loggin,1
GCP,publ-project-services-seed,1
GCP,publish2fs,1
GCP,pubsub,1
GCP,pubsub_destination,1
GCP,pubsub_gacha,1
GCP,pubsub_quest_award,1
GCP,pubsub_quest_status,1
GCP,pubsub_revenue,1
GCP,quota-project,1
GCP,realtime-asset-monitor,1
GCP,regular_service_perimeter,1
GCP,regular_service_perimeter_ah,1
GCP,regular_service_perimeter_bq_and_ah,1
GCP,regular_service_perimeter_bq_fed_ds,1
GCP,regular_service_perimeter_bq_shared_ds,1
GCP,regular_service_perimeter_bq_src_ds,1
GCP,regular_service_perimeter_subscr_with_vpcsc,1
GCP,restricted_peering_project,1
GCP,rsp_demo_gke_pipeline_accounts,1
GCP,rsp_demo_pipeline_accounts,1
GCP,rsp_dev_gke_pipeline_accounts,1
GCP,rsp_dev_pipeline_accounts,1
GCP,rsp_int_gke_pipeline_accounts,1
GCP,rsp_int_pipeline_accounts,1
GCP,sap_hana,1
GCP,sap_hana_ha,1
GCP,sap_nw,1
GCP,sap_nw_ha,1
GCP,sap_s4,1
GCP,sap_s4_ha,1
GCP,scheduled_query_sa,1
GCP,secrets,1
GCP,secrets_manager_irsa,1
GCP,seed_project,1
GCP,service_account,1
GCP,service_account_panda,1
GCP,"service_account_roles[""roles/dataflow",1
GCP,shared_vpc_prod,1
GCP,shared_vpc_project,1
GCP,slurm_controller,1
GCP,slurm_login,1
GCP,sns_topic1,1
GCP,sns_topic2,1
GCP,"spoke_networks[""spoke1""]",1
GCP,"spoke_networks[""spoke2""]",1
GCP,ssl_cert,1
GCP,"startup_vm_sa_roles[""roles/run",1
GCP,stocks_data,1
GCP,storage_bucket,1
GCP,storage_bucket_2,1
GCP,storage_bucket_3,1
GCP,storage_bucket_4,1
GCP,storage_bucket_5,1
GCP,storage_bucket_6,1
GCP,storage_bucket_b,1
GCP,storage_destination,1
GCP,sub_folders_alert_production,1
GCP,sub_folders_epo,1
GCP,sub_folders_processing,1
GCP,sub_folders_qserv,1
GCP,sub_folders_science_platform,1
GCP,sub_folders_square,1
GCP,subscr-project-factory,1
GCP,subscr-project-services-seed,1
GCP,test-vpc-module,1
GCP,testgrid_config_bucket,1
GCP,"tf_cloudbuild_workspace[""applicationfactory""]",1
GCP,"tf_cloudbuild_workspace[""fleetscope""]",1
GCP,"tf_cloudbuild_workspace[""multitenant""]",1
GCP,tf_workspace,1
GCP,tfc-oidc,1
GCP,tfc_cicd,1
GCP,tfstate_bucket,1
GCP,top_folders,1
GCP,turborepo_cache_bucket,1
GCP,us_east_1,1
GCP,us_east_2,1
GCP,us_west_1,1
GCP,us_west_2,1
GCP,utility_cluster,1
GCP,"vm_cws_workstation_cluster_project[""roles/workstations",1
GCP,vpc_ai_notebook,1
GCP,vpc_endpoints,1
GCP,vpc_project,1
GCP,vpn_ha_cb_to_onprem,1
GCP,workflow_scheduler_sa,1
